site	temperature	pH_change
35	11.6666666666667	3.67710151098164
35	12.0833333333333	2.92312504016782
35	12.5	3.77499436568404
35	12.9166666666667	3.73260576721426
35	13.3333333333333	2.25532129132961
35	13.75	3.67921066866387
35	14.1666666666667	1.81632110860702
35	14.5833333333333	3.45549543232248
35	15	3.35759334179909
35	15.4166666666667	4.45142059018857
35	15.8333333333333	4.13752389124723
35	16.25	3.60792403823067
35	16.6666666666667	4.00983111462852
35	17.0833333333333	4.34269734504147
35	17.5	3.59853955874027
35	17.9166666666667	3.92566575133436
35	18.3333333333333	3.62556477040522
35	18.75	3.51483135092235
35	19.1666666666667	4.31606062318338
35	19.5833333333333	4.76416362844276
35	20	3.77332394435501
36	10	2.68403789601949
36	10.4166666666667	1.99250326854859
36	10.8333333333333	2.78118287429976
36	11.25	2.76665267475937
36	11.6666666666667	2.50848441658271
36	12.0833333333333	1.51230200712214
36	12.5	1.85881529975079
36	12.9166666666667	1.30217346616754
36	13.3333333333333	4.13750879278452
36	13.75	3.03505126501245
36	14.1666666666667	4.74643733421649
36	14.5833333333333	2.4752823075925
36	15	4.63517671092551
36	15.4166666666667	4.45456820960383
36	15.8333333333333	3.27448433266701
36	16.25	4.40802784397878
36	16.6666666666667	4.418578952592
36	17.0833333333333	4.01234472968364
36	17.5	5.27338045485066
36	17.9166666666667	4.12626210961603
36	18.3333333333333	5.84479382244964
36	18.75	3.69180032131296
36	19.1666666666667	5.55088273181797
36	19.5833333333333	4.36889669795943
36	20	5.08711836255102
37	10	2.00590493594189
37	10.4166666666667	2.07969370062664
37	10.8333333333333	2.22805818367416
37	11.25	3.04898224235663
37	11.6666666666667	2.54535511320453
37	12.0833333333333	3.59141667334172
37	12.5	2.83642929512818
37	12.9166666666667	2.99581512370331
37	13.3333333333333	2.95318189569237
37	13.75	2.81010519284808
37	14.1666666666667	3.36979154085474
37	14.5833333333333	4.0361171345437
37	15	4.02758925171375
37	15.4166666666667	4.27191027618781
37	15.8333333333333	4.90444499485464
37	16.25	4.05827106701959
37	16.6666666666667	4.0341677148314
37	17.0833333333333	5.12892897771414
37	17.5	4.11394582354506
37	17.9166666666667	3.56985906302887
37	18.3333333333333	3.76740296489004
37	18.75	4.05108723430238
37	19.1666666666667	3.62241712689815
37	19.5833333333333	5.7356117918083
37	20	4.4439804165707
38	10	2.41735630450013
38	10.4166666666667	3.38106850296944
38	10.8333333333333	1.50804622555234
38	11.25	2.12755812516636
38	11.6666666666667	1.54391238743669
38	12.0833333333333	4.06821302485046
38	12.5	1.34764786997555
38	12.9166666666667	3.00596751593225
38	13.3333333333333	2.86788088945628
38	13.75	2.98911072788495
38	14.1666666666667	3.13270653314036
38	14.5833333333333	2.92264757588957
38	15	2.99743345644595
38	15.4166666666667	2.02481156503836
38	15.8333333333333	3.04439604942317
38	16.25	2.54380787288104
38	16.6666666666667	4.87237145211785
38	17.0833333333333	3.47505263065088
38	17.5	3.62887582595362
38	17.9166666666667	1.56489145683228
38	18.3333333333333	2.26755865432101
38	18.75	2.59125617586492
38	19.1666666666667	2.94210091694087
38	19.5833333333333	3.03358041946346
38	20	3.95987342266
39	10	5.18712224085545
39	10.4166666666667	5.3021572506772
39	10.8333333333333	6.50178031265979
39	11.25	4.35075233102544
39	11.6666666666667	5.93363842345635
39	12.0833333333333	6.74724248727189
39	12.5	7.05308035432298
39	12.9166666666667	6.31461294268327
39	13.3333333333333	6.31310475364092
39	13.75	6.64700243980297
39	14.1666666666667	6.63072867033084
39	14.5833333333333	6.79318166664051
39	15	6.3006592729684
39	15.4166666666667	7.26864123470951
39	15.8333333333333	7.7280636472893
39	16.25	7.33206259823788
39	16.6666666666667	7.10070396412439
39	17.0833333333333	6.89651151100329
39	17.5	7.92440424461005
39	17.9166666666667	9.55964802580458
39	18.3333333333333	8.12078005657416
39	18.75	8.22399232695274
39	19.1666666666667	10.77455056544
39	19.5833333333333	7.61542511079262
39	20	9.24319840424644
40	10	2.87949838979128
40	10.4166666666667	2.19171208909941
40	10.8333333333333	3.46773614531834
40	11.25	3.31536164435275
40	11.6666666666667	2.90128007425141
40	12.0833333333333	2.15921725634069
40	12.5	3.31510695941664
40	12.9166666666667	2.97661583789957
40	13.3333333333333	2.6934008720268
40	13.75	3.53186288047832
40	14.1666666666667	3.9439246939176
40	14.5833333333333	3.59535558845637
40	15	4.35731181478761
40	15.4166666666667	2.11785313237545
40	15.8333333333333	4.50491265672637
40	16.25	3.70068478023778
40	16.6666666666667	4.41336019470382
40	17.0833333333333	5.12851888566571
40	17.5	4.53527818128978
40	17.9166666666667	4.61223781929186
40	18.3333333333333	2.82127977453162
40	18.75	3.92273881723564
40	19.1666666666667	5.41160230821017
40	19.5833333333333	4.00844455943049
40	20	5.03333184631688
41	10	3.01823791997334
41	10.4166666666667	2.68957062858364
41	10.8333333333333	2.47347392568061
41	11.25	2.17848659203663
41	11.6666666666667	3.51824811330885
41	12.0833333333333	2.13008533645101
41	12.5	2.9495380872056
41	12.9166666666667	3.65106414480968
41	13.3333333333333	3.18546402837209
41	13.75	3.87906295578156
41	14.1666666666667	4.7271851172439
41	14.5833333333333	4.26968949757096
41	15	4.48506815047635
41	15.4166666666667	5.64016875756834
41	15.8333333333333	4.5750019899224
41	16.25	4.98469577179894
41	16.6666666666667	3.52810380935992
41	17.0833333333333	5.07032296558574
41	17.5	4.648765468831
41	17.9166666666667	4.45592371325746
41	18.3333333333333	6.14635369859442
41	18.75	5.56158212212522
41	19.1666666666667	6.37035013192932
41	19.5833333333333	5.20464541939628
41	20	4.29101178822456
42	10	1.89465274370965
42	10.4166666666667	2.53701161738952
42	10.8333333333333	3.75415802361158
42	11.25	2.69013753039961
42	11.6666666666667	2.90757886899887
42	12.0833333333333	1.83041886566258
42	12.5	2.60461006045923
42	12.9166666666667	2.12105120915619
42	13.3333333333333	2.84538961334616
42	13.75	1.81762800202607
42	14.1666666666667	2.47366395704105
42	14.5833333333333	1.81669185700499
42	15	2.9666684336199
42	15.4166666666667	3.34751571168071
42	15.8333333333333	3.1672617967669
42	16.25	2.77604924580376
42	16.6666666666667	3.15222727569848
42	17.0833333333333	2.26544161891858
42	17.5	3.3558405098516
42	17.9166666666667	2.36491404951199
42	18.3333333333333	3.69315508858072
42	18.75	5.02588328815586
42	19.1666666666667	4.38926428542408
42	19.5833333333333	5.02920251399557
42	20	5.03567978105948
43	10	3.1235905938021
43	10.4166666666667	3.71439302122398
43	10.8333333333333	2.28596281378017
43	11.25	4.29635397189185
43	11.6666666666667	3.27270492116937
43	12.0833333333333	4.53983186312397
43	12.5	2.67704770967993
43	12.9166666666667	4.8951427494622
43	13.3333333333333	3.84552990512153
43	13.75	5.30113535345866
43	14.1666666666667	4.39485135082183
43	14.5833333333333	4.06712053532283
43	15	4.96794466818626
43	15.4166666666667	4.68376507737355
43	15.8333333333333	4.39156887165956
43	16.25	4.30906890766448
43	16.6666666666667	6.72772841475402
43	17.0833333333333	4.48131601298728
43	17.5	5.642857962882
43	17.9166666666667	5.20884445380246
43	18.3333333333333	4.74971919940809
43	18.75	4.59446669230947
43	19.1666666666667	4.63094269246938
43	19.5833333333333	4.79413478949104
43	20	4.83638401950454
44	10	5.76645118044974
44	10.4166666666667	5.26167987708021
44	10.8333333333333	6.96807670398085
44	11.25	6.15320806654065
44	11.6666666666667	7.0049432563277
44	12.0833333333333	6.34437200884351
44	12.5	6.72556013209856
44	12.9166666666667	6.60207010543817
44	13.3333333333333	6.13482236881856
44	13.75	7.20399359066206
44	14.1666666666667	6.69314993486492
44	14.5833333333333	7.56370183467163
44	15	6.42192796611145
44	15.4166666666667	7.82554395296597
44	15.8333333333333	7.04546347394224
44	16.25	6.78480409850198
44	16.6666666666667	6.20079436584474
44	17.0833333333333	8.82142729905691
44	17.5	8.19238969645614
44	17.9166666666667	7.93106979588574
44	18.3333333333333	8.598921060231
44	18.75	8.29015369330698
44	19.1666666666667	7.47675825506987
44	19.5833333333333	7.0490744474149
44	20	8.53082966075663
45	10	2.27977927136504
45	10.4166666666667	1.85123508714814
45	10.8333333333333	2.97732680771724
45	11.25	2.55772442376534
45	11.6666666666667	3.44969509846954
45	12.0833333333333	3.86897133781259
45	12.5	2.62077763386212
45	12.9166666666667	2.53901859711483
45	13.3333333333333	3.34524139216066
45	13.75	4.33579448237116
45	14.1666666666667	2.21710734776516
45	14.5833333333333	2.93851889996646
45	15	3.11694552900492
45	15.4166666666667	3.97361723730345
45	15.8333333333333	5.47284234694811
45	16.25	3.57304390737175
45	16.6666666666667	3.6925029058777
45	17.0833333333333	2.89215674417771
45	17.5	3.44854545193127
45	17.9166666666667	4.80897828145645
45	18.3333333333333	3.84240975073815
45	18.75	4.11687417498385
45	19.1666666666667	4.30354681734796
45	19.5833333333333	4.60033426855155
45	20	5.87094541921817
46	10	4.76149759257778
46	10.4166666666667	5.42577248515066
46	10.8333333333333	2.8522757650912
46	11.25	3.95707926426029
46	11.6666666666667	5.1417619232669
46	12.0833333333333	4.32951288291241
46	12.5	4.89546554583414
46	12.9166666666667	4.34929465782685
46	13.3333333333333	3.62579583120643
46	13.75	4.21974117456034
46	14.1666666666667	6.52332932790662
46	14.5833333333333	5.14274870385519
46	15	6.70805570471286
46	15.4166666666667	6.19418877225598
46	15.8333333333333	6.20949497581947
46	16.25	6.98477079490572
46	16.6666666666667	4.86579703868286
46	17.0833333333333	5.68252419292536
46	17.5	6.02083115741129
46	17.9166666666667	5.72524702130037
46	18.3333333333333	6.32181134132634
46	18.75	5.17395942876682
46	19.1666666666667	5.77055979722949
46	19.5833333333333	7.32072419749372
46	20	7.19285195717528
47	10	3.82706354696725
47	10.4166666666667	2.77599254706634
47	10.8333333333333	2.8368590050809
47	11.25	2.90709356389772
47	11.6666666666667	2.62693702960628
47	12.0833333333333	3.56804148891825
47	12.5	2.66431889437429
47	12.9166666666667	3.93232413193379
47	13.3333333333333	3.55689019980521
47	13.75	4.31947134945907
47	14.1666666666667	4.74659443836229
47	14.5833333333333	3.67755462493072
47	15	3.7639781805689
47	15.4166666666667	4.12808745864097
47	15.8333333333333	3.79551541784807
47	16.25	5.474212730363
47	16.6666666666667	4.40370782285957
47	17.0833333333333	5.15233198122972
47	17.5	4.90488985407932
47	17.9166666666667	5.72688311616496
47	18.3333333333333	4.6854570488299
47	18.75	3.0530189441521
47	19.1666666666667	5.44995086882796
47	19.5833333333333	4.39585079549275
47	20	5.56344734737442
48	10	2.61169135349228
48	10.4166666666667	3.33270980680405
48	10.8333333333333	3.11648060974224
48	11.25	3.43765674566798
48	11.6666666666667	3.25676267579054
48	12.0833333333333	3.13187308527831
48	12.5	4.06344613087112
48	12.9166666666667	3.17981664305906
48	13.3333333333333	3.93727920975217
48	13.75	4.03199112269782
48	14.1666666666667	3.90062317085847
48	14.5833333333333	5.6730752017618
48	15	3.24992541077778
48	15.4166666666667	4.68575912528777
48	15.8333333333333	3.92297424349161
48	16.25	3.93604262384707
48	16.6666666666667	4.94820738212345
48	17.0833333333333	6.61722037483516
48	17.5	6.18651780393907
48	17.9166666666667	5.42474781532721
48	18.3333333333333	4.94484606664953
48	18.75	6.9371147280117
48	19.1666666666667	5.44860352357302
48	19.5833333333333	5.09417417657342
48	20	4.87336645254103
49	10	2.12909469285352
49	10.4166666666667	3.79803374912946
49	10.8333333333333	3.48284039911397
49	11.25	3.20554276281532
49	11.6666666666667	1.76194284248363
49	12.0833333333333	2.81010207756678
49	12.5	3.85689056880915
49	12.9166666666667	2.96545718168718
49	13.3333333333333	2.80012061855799
49	13.75	3.40644670990422
49	14.1666666666667	2.96593558463914
49	14.5833333333333	3.30660017484794
49	15	5.32387221691117
49	15.4166666666667	4.12550871619327
49	15.8333333333333	4.70640476979427
49	16.25	3.95933663265648
49	16.6666666666667	3.69827623801866
49	17.0833333333333	4.57013587289065
49	17.5	3.1622389855654
49	17.9166666666667	5.32294824126448
49	18.3333333333333	4.23173912348911
49	18.75	2.36381257296678
49	19.1666666666667	3.96351082757886
49	19.5833333333333	4.37460649959826
49	20	6.14923625628512
50	10	3.18715738811758
50	10.4166666666667	2.32853324298499
50	10.8333333333333	3.29116705023237
50	11.25	2.98602342822885
50	11.6666666666667	2.63969136825194
50	12.0833333333333	3.39844617525114
50	12.5	2.69171474785136
50	12.9166666666667	5.99453923071419
50	13.3333333333333	4.43532918339422
50	13.75	4.80286848054921
50	14.1666666666667	3.68408027780042
50	14.5833333333333	5.52181342484626
50	15	5.10509952140961
50	15.4166666666667	4.20733432013419
50	15.8333333333333	4.91371964722261
50	16.25	4.8341573753637
50	16.6666666666667	6.13935366550064
50	17.0833333333333	5.24887162221004
50	17.5	6.24785015820337
50	17.9166666666667	6.12383491444887
50	18.3333333333333	5.52829291737125
50	18.75	5.82753608382272
50	19.1666666666667	5.3835551799852
50	19.5833333333333	5.76340700504525
50	20	5.25962620274573
